Country Name,Country Code,Indicator Name_population,Indicator Code_population,1960_population,1961_population,1962_population,1963_population,1964_population,1965_population,1966_population,1967_population,1968_population,1969_population,1970_population,1971_population,1972_population,1973_population,1974_population,1975_population,1976_population,1977_population,1978_population,1979_population,1980_population,1981_population,1982_population,1983_population,1984_population,1985_population,1986_population,1987_population,1988_population,1989_population,1990_population,1991_population,1992_population,1993_population,1994_population,1995_population,1996_population,1997_population,1998_population,1999_population,2000_population,2001_population,2002_population,2003_population,2004_population,2005_population,2006_population,2007_population,2008_population,2009_population,2010_population,2011_population,2012_population,2013_population,2014_population,2015_population,2016_population,2017_population,2018_population,2019_population,2020_population,2021_population,2022_population,Region_population,IncomeGroup_population,SpecialNotes_population,TableName_population,Unnamed: 5_population,Indicator Name_gdp,Indicator Code_gdp,1960_gdp,1961_gdp,1962_gdp,1963_gdp,1964_gdp,1965_gdp,1966_gdp,1967_gdp,1968_gdp,1969_gdp,1970_gdp,1971_gdp,1972_gdp,1973_gdp,1974_gdp,1975_gdp,1976_gdp,1977_gdp,1978_gdp,1979_gdp,1980_gdp,1981_gdp,1982_gdp,1983_gdp,1984_gdp,1985_gdp,1986_gdp,1987_gdp,1988_gdp,1989_gdp,1990_gdp,1991_gdp,1992_gdp,1993_gdp,1994_gdp,1995_gdp,1996_gdp,1997_gdp,1998_gdp,1999_gdp,2000_gdp,2001_gdp,2002_gdp,2003_gdp,2004_gdp,2005_gdp,2006_gdp,2007_gdp,2008_gdp,2009_gdp,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2022_gdp,Region_gdp,IncomeGroup_gdp,SpecialNotes_gdp,TableName_gdp,Unnamed: 5_gdp,Average_GDP_Per_Capita,Estimated_GDP
Togo,TGO,"Population, total",SP.POP.TOTL,1651367.0,1678788.0,1706841.0,1736697.0,1772652.0,1820396.0,1882458.0,1957164.0,2038765.0,2120486.0,2197383.0,2267211.0,2330704.0,2390909.0,2450335.0,2509713.0,2569671.0,2630626.0,2693400.0,2761240.0,2838110.0,2925865.0,3023343.0,3126635.0,3232244.0,3336508.0,3439370.0,3544927.0,3653420.0,3763657.0,3875947.0,3990215.0,4106219.0,4078392.0,4092612.0,4279566.0,4445883.0,4592550.0,4728297.0,4867941.0,5008035.0,5145426.0,5281538.0,5421001.0,5565218.0,5711597.0,5874240.0,6047537.0,6222482.0,6398624.0,6571855.0,6748672.0,6926635.0,7106229.0,7288383.0,7473229.0,7661354.0,7852795.0,8046679.0,8243094.0,8442580.0,8644829.0,,Sub-Saharan Africa,Low income,,Togo,,GDP (current US$),NY.GDP.MKTP.CD,121128073.1,126396469.7,132237441.6,143255784.5,166104067.6,187300336.4,216136263.9,231706475.5,241956910.7,267732446.4,253976626.2,286537525.0,335677636.9,406479906.2,560437742.6,617321669.4,619375134.2,777435020.5,824263841.5,891775906.6,1136408814.0,962347001.0,821651918.7,765746590.6,718148959.6,762359722.7,1060911735.0,1249099130.0,1378847487.0,1352949663.0,1628427515.0,1602299863.0,1692959110.0,1233496846.0,982624324.5,1309382885.0,1465448290.0,1498950899.0,1587345951.0,1576672792.0,1491891108.0,1482437752.0,1706698099.0,2115836353.0,2259992642.0,2281482855.0,2351584608.0,2662612348.0,3323677130.0,3379258565.0,3429461495.0,3872459250.0,3873308389.0,4321655656.0,4574986537.0,4180866177.0,6031632168.0,6395472574.0,7112200725.0,7220395248.0,7574636979.0,8413200568.0,,Sub-Saharan Africa,Low income,,Togo,,875.9326592660474,7574636979.0
Thailand,THA,"Population, total",SP.POP.TOTL,26596584.0,27399963.0,28242174.0,29114124.0,30013573.0,30940270.0,31883754.0,32839341.0,33807357.0,34787583.0,35791728.0,36807997.0,37834384.0,38873060.0,39900961.0,40908471.0,41882128.0,42843802.0,43806715.0,44760091.0,45737753.0,46727292.0,47700340.0,48670565.0,49636724.0,50594940.0,51542094.0,52479181.0,53410965.0,54324004.0,55228410.0,56099865.0,56939020.0,57776082.0,58610010.0,59424834.0,60211096.0,60989108.0,61745217.0,62442651.0,63066603.0,63649892.0,64222580.0,64776956.0,65311166.0,65821360.0,66319525.0,66826754.0,67328239.0,67813654.0,68270489.0,68712846.0,69157023.0,69578602.0,69960943.0,70294397.0,70607037.0,70898202.0,71127802.0,71307763.0,71475664.0,71601103.0,,East Asia & Pacific,Upper middle income,Fiscal year end: September 30; reporting period for national accounts data: CY.,Thailand,,GDP (current US$),NY.GDP.MKTP.CD,2760747472.0,3034043574.0,3308912797.0,3540403457.0,3889129942.0,4388937649.0,5279230817.0,5638461442.0,6081009428.0,6695336567.0,7086538438.0,7375000024.0,8177884553.0,10838587358.0,13703000530.0,14882747955.0,16985211146.0,19779315170.0,24006570178.0,27371699083.0,32353440727.0,34846107862.0,36589797857.0,40042826244.0,41797592963.0,38900692712.0,43096746122.0,50535438696.0,61667199835.0,72250877410.0,85343063966.0,98234695722.0,111453000000.0,128889000000.0,146683000000.0,169279000000.0,183035000000.0,150181000000.0,113676000000.0,126669000000.0,126392000000.0,120296000000.0,134301000000.0,152281000000.0,172896000000.0,189319000000.0,221758000000.0,262942000000.0,291383000000.0,281710000000.0,341105000000.0,370819000000.0,397558000000.0,420333000000.0,407339000000.0,401296000000.0,413366000000.0,456357000000.0,506755000000.0,544081000000.0,499682000000.0,505947000000.0,,East Asia & Pacific,Upper middle income,Fiscal year end: September 30; reporting period for national accounts data: CY.,Thailand,,7630.038822000348,499682000000.0
Tajikistan,TJK,"Population, total",SP.POP.TOTL,2131992.0,2208026.0,2287181.0,2368868.0,2452671.0,2538295.0,2625653.0,2714959.0,2806566.0,2899854.0,2993019.0,3085961.0,3180461.0,3277487.0,3377758.0,3482125.0,3590606.0,3703010.0,3818114.0,3932682.0,4045965.0,4160745.0,4278908.0,4401502.0,4529501.0,4660598.0,4798281.0,4946293.0,5100020.0,5264332.0,5417860.0,5556306.0,5656208.0,5717806.0,5803993.0,5916173.0,6035600.0,6117069.0,6156805.0,6189565.0,6272998.0,6408810.0,6541755.0,6672492.0,6801204.0,6929145.0,7057417.0,7188391.0,7324627.0,7468596.0,7621779.0,7784819.0,7956382.0,8136610.0,8326348.0,8524063.0,8725318.0,8925525.0,9128132.0,9337003.0,9543207.0,9750064.0,,Europe & Central Asia,Lower middle income,,Tajikistan,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2631768953.0,1352000000.0,2156666667.0,1644325581.0,1518796992.0,1231040564.0,1043654822.0,921572114.5,1320242081.0,1086605267.0,860521119.3,1080768907.0,1221120799.0,1555301496.0,2076182461.0,2312327536.0,2830220713.0,3719506173.0,5161337336.0,4979481980.0,5642178580.0,6522732203.0,7633049792.0,8448469838.0,9112544556.0,8271454301.0,6992393787.0,7536439875.0,7765014424.0,8300784857.0,8133996648.0,8746270636.0,,Europe & Central Asia,Lower middle income,,Tajikistan,,889.0202623904052,8133996648.0
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,1602052.0,1658569.0,1716868.0,1776387.0,1836621.0,1897095.0,1957557.0,2018024.0,2078581.0,2139557.0,2201432.0,2264434.0,2328374.0,2393323.0,2459325.0,2525760.0,2592280.0,2659019.0,2726327.0,2794392.0,2862903.0,2932934.0,3005972.0,3082202.0,3162165.0,3246887.0,3336773.0,3430501.0,3525110.0,3621303.0,3720278.0,3821782.0,3926369.0,4031698.0,4133037.0,4226623.0,4301093.0,4363672.0,4431517.0,4501079.0,4569132.0,4635094.0,4698968.0,4758988.0,4819792.0,4885775.0,4954029.0,5024894.0,5100083.0,5180957.0,5267970.0,5360811.0,5458682.0,5560095.0,5663152.0,5766431.0,5868561.0,5968383.0,6065066.0,6158420.0,6250438.0,6341855.0,,Europe & Central Asia,Upper middle income,,Turkmenistan,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336448598.0,3010033445.0,3007518797.0,3188097768.0,3208098919.0,3200539816.0,3179225949.0,2561118608.0,2482228440.0,2378759975.0,2450349634.0,2605688065.0,2450564468.0,2904662605.0,3534803922.0,4461978499.0,5977560877.0,6838351088.0,8103901996.0,10276674365.0,12664165103.0,19271523179.0,20214385965.0,22583157895.0,29233333333.0,35164210526.0,39197543860.0,43524210526.0,35799714286.0,36169428571.0,37926285714.0,40765428571.0,45231428571.0,,,,Europe & Central Asia,Upper middle income,,Turkmenistan,,7344.648232988331,45907268412.10312
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Population, total",SP.POP.TOTL,208929539.0,214886940.0,221002830.0,227259853.0,233646719.0,240144416.0,246704898.0,253315340.0,259977374.0,266691786.0,273465688.0,280321723.0,287293125.0,294397324.0,301621143.0,308941410.0,316353730.0,323956071.0,331767538.0,339677910.0,347592976.0,355378011.0,363140093.0,371018324.0,378929100.0,386825022.0,394702013.0,402575619.0,410490303.0,418420570.0,426479901.0,434604864.0,442658603.0,450688569.0,458715789.0,466703013.0,474585894.0,482400078.0,490145696.0,497788851.0,505304844.0,512664811.0,519865563.0,526861169.0,533741619.0,540553499.0,547224720.0,553771247.0,560186837.0,566539590.0,572674666.0,579334666.0,585986944.0,592507619.0,598949385.0,605335594.0,611668087.0,617875842.0,623841282.0,629515571.0,634680385.0,639188695.0,,,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,Latin America & Caribbean (IDA & IBRD),,GDP (current US$),NY.GDP.MKTP.CD,79494964747.0,84140069171.0,92113796428.0,93696328125.0,103891000000.0,111548000000.0,122805000000.0,124962000000.0,133951000000.0,149580000000.0,163015000000.0,181263000000.0,203589000000.0,273159000000.0,357288000000.0,373507000000.0,410183000000.0,451331000000.0,510062000000.0,607121000000.0,742555000000.0,851690000000.0,784906000000.0,680576000000.0,676600000000.0,672496000000.0,669355000000.0,704579000000.0,788572000000.0,863946000000.0,1038200000000.0,1122090000000.0,1230800000000.0,1435500000000.0,1687300000000.0,1833910000000.0,1993810000000.0,2187250000000.0,2200250000000.0,1969200000000.0,2178190000000.0,2120340000000.0,1887100000000.0,1922280000000.0,2225330000000.0,2709090000000.0,3185800000000.0,3773060000000.0,4408050000000.0,4129070000000.0,5158300000000.0,5884710000000.0,5944450000000.0,6091230000000.0,6211060000000.0,5143810000000.0,5015170000000.0,5592360000000.0,5461290000000.0,5367420000000.0,4494460000000.0,5183130000000.0,,,,Latin America & the Caribbean (IDA & IBRD countries) aggregate.,Latin America & Caribbean (IDA & IBRD),,8526.270432792837,4494460000000.0
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,468573.0,475796.0,483324.0,491117.0,499136.0,507477.0,516197.0,525274.0,534649.0,544242.0,554021.0,563953.0,574014.0,584035.0,592277.0,600126.0,609650.0,619308.0,627671.0,634549.0,642224.0,649250.0,655112.0,662412.0,671373.0,682109.0,694250.0,707762.0,722690.0,739735.0,758106.0,772655.0,783705.0,795179.0,807115.0,819226.0,831269.0,843341.0,855409.0,866649.0,878360.0,893001.0,909639.0,926721.0,945989.0,969313.0,994564.0,1019362.0,1043076.0,1065540.0,1088486.0,1112976.0,1137676.0,1161555.0,1184830.0,1205813.0,1224562.0,1243235.0,1261845.0,1280438.0,1299995.0,1320942.0,,East Asia & Pacific,Lower middle income,,Timor-Leste,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367087900.0,477443500.0,469506692.6,490439064.4,440764572.1,462283556.7,453805097.3,542795446.5,648492745.9,726882390.2,881827794.9,1042411479.0,1160389551.0,1395519568.0,1447310449.0,1594447631.0,1650619370.0,1595724261.0,1563887944.0,2028551628.0,2158392540.0,3621222382.0,,East Asia & Pacific,Lower middle income,,Timor-Leste,,1584.2638440908502,2158392540.0
Middle East & North Africa (IDA & IBRD countries),TMN,"Population, total",SP.POP.TOTL,97179656.0,99620285.0,102159899.0,104817905.0,107577280.0,110431969.0,113410132.0,116518346.0,119706733.0,122973346.0,126316235.0,129707914.0,133164152.0,136734072.0,140444545.0,144500701.0,149188764.0,153922894.0,158089953.0,162482818.0,167489905.0,173266699.0,179198278.0,184832095.0,190720860.0,196641041.0,202653537.0,208687611.0,214593293.0,220541237.0,226868111.0,233174871.0,238968838.0,244147588.0,249198247.0,254479053.0,259648021.0,264860153.0,270162305.0,275508430.0,280976957.0,286546301.0,291738620.0,296947926.0,302709154.0,308628177.0,314576732.0,320585896.0,326701327.0,332985938.0,339527169.0,345887176.0,352259724.0,359233517.0,366582958.0,373867247.0,380687450.0,387152617.0,393806257.0,400574097.0,407006855.0,413124452.0,,,,Middle East & North Africa (IDA & IBRD countries) aggregate.,Middle East & North Africa (IDA & IBRD),,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23598028787.0,24597064952.0,26628622842.0,29296102551.0,32503316397.0,36710752409.0,42086845765.0,50218667613.0,66663183436.0,101622000000.0,118246000000.0,145958000000.0,168918000000.0,181557000000.0,226457000000.0,271187000000.0,264652000000.0,303546000000.0,341134000000.0,361164000000.0,393776000000.0,442523000000.0,386998000000.0,355278000000.0,357271000000.0,502613000000.0,260425000000.0,286788000000.0,294463000000.0,315700000000.0,367911000000.0,424486000000.0,448650000000.0,457187000000.0,497322000000.0,527700000000.0,533951000000.0,519902000000.0,567774000000.0,674692000000.0,796901000000.0,929714000000.0,1134590000000.0,1399620000000.0,1362250000000.0,1570450000000.0,1616500000000.0,1743930000000.0,1601620000000.0,1586870000000.0,1425100000000.0,1460440000000.0,1448150000000.0,1374530000000.0,1376430000000.0,1258550000000.0,1475710000000.0,,,,Middle East & North Africa (IDA & IBRD countries) aggregate.,Middle East & North Africa (IDA & IBRD),,3436.1433010981737,1258550000000.0
Tonga,TON,"Population, total",SP.POP.TOTL,67428.0,69391.0,71388.0,73441.0,75544.0,77686.0,79794.0,81725.0,83430.0,84997.0,86484.0,87904.0,89275.0,90611.0,92007.0,93477.0,94921.0,95847.0,96227.0,96506.0,96708.0,96846.0,96931.0,96981.0,97022.0,97055.0,97078.0,97392.0,97939.0,98379.0,98727.0,99010.0,99260.0,99492.0,99731.0,99977.0,100195.0,100658.0,101343.0,101982.0,102603.0,103210.0,103804.0,104410.0,105036.0,105633.0,106190.0,106638.0,106932.0,107144.0,107383.0,107611.0,107502.0,107089.0,106626.0,106122.0,105707.0,105415.0,105150.0,104951.0,105254.0,106017.0,,East Asia & Pacific,Upper middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Tonga,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,32506741.72,30036416.96,34139387.89,41567471.67,44667002.01,53260077.43,62242013.33,62068161.07,60863963.96,64248354.54,60058663.31,68195855.61,81667133.45,106657267.4,106344855.0,113563821.6,132201141.4,137066290.6,138489884.4,195990986.2,208871665.7,222100576.3,214991452.3,191504892.8,199214633.2,204849612.6,181116952.8,182763693.9,202246959.7,230657965.5,261797606.1,292232117.1,298513956.2,344428609.0,312377379.3,366840012.4,414523388.5,470714083.4,450643615.2,439878828.0,437006227.2,420540178.6,460379145.0,488903272.9,512057749.0,484806718.3,469231309.5,,East Asia & Pacific,Upper middle income,"The reporting period for national accounts data is designated as either calendar year basis (CY) or fiscal year basis (FY). For this country, it is fiscal year-based (fiscal year-end: June 30). Also, an estimate (PA.NUS.ATLS) of the exchange rate covers the same period and thus differs from the official exchange rate (CY).",Tonga,,4879.017341425999,484806718.3
South Asia (IDA & IBRD),TSA,"Population, total",SP.POP.TOTL,571283033.0,584883506.0,598869387.0,613229525.0,627943361.0,642724630.0,657462990.0,672488495.0,688104253.0,704208559.0,720496162.0,736228624.0,752485568.0,770165966.0,788296824.0,806685026.0,825242937.0,844313926.0,863971060.0,884140063.0,905085264.0,926290449.0,948106347.0,971004522.0,994421612.0,1018226720.0,1042259867.0,1066468674.0,1091108954.0,1116263876.0,1141434379.0,1166599697.0,1192502803.0,1219279298.0,1246240229.0,1272943087.0,1299452085.0,1326029761.0,1352853147.0,1379867738.0,1406946728.0,1434306106.0,1462021914.0,1489278936.0,1515599723.0,1541135031.0,1565718156.0,1589218004.0,1612407426.0,1636052663.0,1660139325.0,1684436757.0,1708114582.0,1731137145.0,1753568847.0,1775178483.0,1796850154.0,1818868706.0,1840534093.0,1861598514.0,1882531620.0,1901911604.0,,,,South Asia (IDA & IBRD countries) aggregate.,South Asia (IDA & IBRD),,GDP (current US$),NY.GDP.MKTP.CD,47156711563.0,50316845349.0,53705588863.0,60408336536.0,69158979751.0,74274480736.0,62456590528.0,68712974998.0,72018455260.0,79172005440.0,85711858424.0,91168836289.0,91653342271.0,104781000000.0,126935000000.0,135868000000.0,132608000000.0,153554000000.0,174722000000.0,195693000000.0,235962000000.0,250139000000.0,258792000000.0,273951000000.0,272677000000.0,296511000000.0,314035000000.0,348690000000.0,374679000000.0,378113000000.0,407067000000.0,362155000000.0,384620000000.0,380987000000.0,432196000000.0,479707000000.0,524815000000.0,550549000000.0,558259000000.0,598146000000.0,630242000000.0,645679000000.0,677427000000.0,791027000000.0,917083000000.0,1050600000000.0,1196090000000.0,1504160000000.0,1527610000000.0,1683170000000.0,2062470000000.0,2277340000000.0,2302400000000.0,2362710000000.0,2587790000000.0,2704840000000.0,3010760000000.0,3433880000000.0,3534210000000.0,3653950000000.0,3487010000000.0,4088770000000.0,,,,South Asia (IDA & IBRD countries) aggregate.,South Asia (IDA & IBRD),,1962.8023832855295,3487010000000.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Population, total",SP.POP.TOTL,227948869.0,233483265.0,239280622.0,245298063.0,251565974.0,258078554.0,264754002.0,271633185.0,278796894.0,286211901.0,293900563.0,301839225.0,309963136.0,318464764.0,327466848.0,336832917.0,346461069.0,356243762.0,366688083.0,377775643.0,388793467.0,400260774.0,412410102.0,424346370.0,436263644.0,448755435.0,461756164.0,475250346.0,488764908.0,502517080.0,516629688.0,530716971.0,544899623.0,559413902.0,574094137.0,589328085.0,605186062.0,621065325.0,637198518.0,653883261.0,671212486.0,689161982.0,707693440.0,726785433.0,746546802.0,766978666.0,788110000.0,810019264.0,832642735.0,855885698.0,879797419.0,904282154.0,929328653.0,955096428.0,981506334.0,1008698525.0,1036155715.0,1063885000.0,1092403699.0,1121548775.0,1151301807.0,1181162739.0,,,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,Sub-Saharan Africa (IDA & IBRD),,GDP (current US$),NY.GDP.MKTP.CD,31164466287.0,32419973709.0,35078557047.0,40102273431.0,39373367886.0,43822507914.0,47266669283.0,46962080716.0,50265000333.0,57394931185.0,67409518382.0,68816265070.0,77398152250.0,98940848276.0,128360000000.0,141433000000.0,152550000000.0,167513000000.0,185055000000.0,221998000000.0,281014000000.0,388072000000.0,356626000000.0,313904000000.0,274892000000.0,253703000000.0,260455000000.0,296253000000.0,312416000000.0,318331000000.0,373951000000.0,389402000000.0,355450000000.0,334086000000.0,324974000000.0,376369000000.0,392876000000.0,407829000000.0,394688000000.0,398570000000.0,423034000000.0,404679000000.0,440906000000.0,555940000000.0,690812000000.0,820763000000.0,970282000000.0,1124140000000.0,1274370000000.0,1225730000000.0,1456990000000.0,1644140000000.0,1707690000000.0,1814870000000.0,1895920000000.0,1690060000000.0,1579960000000.0,1712750000000.0,1782360000000.0,1803360000000.0,1719010000000.0,1929050000000.0,,,,Sub-Saharan Africa (IDA & IBRD countries) aggregate.,Sub-Saharan Africa (IDA & IBRD),,1607.9193702476293,1719010000000.0
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,847063.0,865028.0,881519.0,897658.0,913399.0,928462.0,942599.0,955681.0,967699.0,978642.0,988890.0,1000130.0,1013031.0,1026563.0,1040291.0,1054017.0,1067696.0,1081693.0,1096569.0,1112310.0,1127852.0,1142695.0,1157140.0,1171273.0,1184747.0,1199785.0,1216370.0,1231442.0,1244633.0,1256210.0,1266518.0,1276224.0,1285502.0,1293974.0,1301393.0,1307822.0,1313434.0,1318171.0,1322572.0,1327063.0,1332203.0,1338567.0,1345964.0,1353548.0,1361172.0,1369075.0,1376919.0,1384861.0,1392803.0,1401191.0,1410296.0,1420020.0,1430377.0,1440729.0,1450661.0,1460177.0,1469330.0,1478607.0,1504709.0,1519955.0,1518147.0,1525663.0,,Latin America & Caribbean,High income,,Trinidad and Tobago,,GDP (current US$),NY.GDP.MKTP.CD,535670127.7,584961208.7,619319197.3,678235373.0,711893367.6,736568861.9,723735635.5,761981474.0,758899950.0,779200000.0,821850000.0,896754316.7,1083381044.0,1308799459.0,2042031901.0,2442667573.0,2500410584.0,3138666667.0,3562333458.0,4602416625.0,6235833333.0,6992083333.0,8140416667.0,7763750000.0,7757083333.0,7375918367.0,4794444444.0,4797777778.0,4496852073.0,4323058824.0,5068000000.0,5307905882.0,5439552941.0,4669488516.0,4947205860.0,5329214163.0,5759537726.0,5737751332.0,6043694330.0,6808982521.0,8154338233.0,8824873259.0,9008273721.0,11305459802.0,13280275123.0,15982282462.0,18369361094.0,21641620050.0,27871587350.0,19172165226.0,22157948396.0,25433011405.0,27121712423.0,28557451143.0,29489012807.0,26851970254.0,23496215885.0,23797686966.0,24322359035.0,23849557812.0,21059428851.0,24460196271.0,,Latin America & Caribbean,High income,,Trinidad and Tobago,,15690.963095617963,21059428851.0
Tunisia,TUN,"Population, total",SP.POP.TOTL,4195467.0,4236386.0,4281744.0,4332926.0,4389417.0,4457282.0,4548972.0,4661271.0,4785003.0,4915162.0,5047404.0,5182040.0,5320148.0,5463650.0,5613116.0,5769074.0,5929998.0,6092769.0,6254876.0,6416191.0,6578156.0,6744050.0,6914963.0,7091270.0,7279157.0,7476092.0,7675499.0,7874302.0,8068788.0,8256396.0,8440023.0,8622853.0,8802540.0,8977173.0,9143141.0,9294102.0,9430550.0,9557948.0,9677148.0,9788067.0,9893316.0,9995123.0,10094561.0,10193798.0,10292225.0,10388344.0,10483558.0,10580395.0,10680380.0,10784504.0,10895063.0,11032528.0,11174383.0,11300284.0,11428948.0,11557779.0,11685667.0,11811443.0,11933041.0,12049314.0,12161723.0,12262946.0,,Middle East & North Africa,Lower middle income,,Tunisia,,GDP (current US$),NY.GDP.MKTP.CD,,,,,,991047619.0,1040952381.0,1085714286.0,1214666667.0,1289904762.0,1439238095.0,1685217059.0,2237476420.0,2730787476.0,3545933562.0,4328610490.0,4507929104.0,5109324009.0,5968044210.0,7188191882.0,8744134354.0,8428513568.0,8133401050.0,8350176783.0,8254891864.0,8410185740.0,9018136020.0,9696271268.0,10096292842.0,10102075213.0,12290568182.0,13074782609.0,15497286296.0,14608946896.0,15632463424.0,18030876599.0,19587322786.0,20746360430.0,21803372267.0,22943685719.0,21473261837.0,22066031834.0,23142153760.0,27453007373.0,31183059012.0,32273007554.0,34377310293.0,38914078352.0,44860969077.0,43454935940.0,46206091938.0,48122744708.0,47311159485.0,48684187850.0,50271072628.0,45780077488.0,44360754190.0,42163966273.0,42685972269.0,41906113686.0,42537832456.0,46686741814.0,,Middle East & North Africa,Lower middle income,,Tunisia,,3477.8837771179337,42537832456.0
